UserID,BookTitle,Genre,Author,BorrowedBooks,PublicationYear
U0067,Artificial Intelligence 101,Education,Author_3,15,1982
U0034,Blockchain Revolution,Technology,Author_29,5,1988
U0925,Cooking Made Easy,Cooking,Author_13,12,1984
U0281,Startup Growth,Business,Author_37,20,2015
U0227,Quantum Computing,Science,Author_24,3,2023
U0811,History of India,History,Author_50,11,2014
U0917,Climate Change Facts,Science,Author_22,7,2004
U0737,Cooking Made Easy,Cooking,,19,2019
U0600,Cooking Made Easy,Cooking,Author_34,17,2002
U0423,Advanced Statistics,Education,Author_27,1,1986
U0888,Advanced Statistics,Education,Author_8,16,1995
U0978,Quantum Computing,Science,Author_33,18,2014
U0685,Meditation for Beginners,Self-Help,Author_14,19,1988
U0878,Python Basics,Education,Author_47,5,2015
U0977,Web Development Mastery,Technology,Author_9,17,2005
U0405,Cooking Made Easy,Cooking,Author_19,5,1986
U0826,World War II,History,Author_31,7,1987
U0749,Cooking Made Easy,Cooking,Author_1,7,1981
U0720,Big Data Analytics,Education,Author_20,18,2006
U0916,Quantum Computing,Science,Author_38,13,2024
U0064,Climate Change Facts,Science,Author_41,5,2009
U0716,Meditation for Beginners,Self-Help,Author_33,14,2010
U0650,Romantic Tales,Romance,Author_22,20,2021
U0071,Climate Change Facts,Science,Author_8,17,2010
U0511,Web Development Mastery,Technology,Author_42,14,1983
U0214,Advanced Statistics,Education,Author_14,6,1987
U0207,,Technology,Author_42,16,1991
U0247,Data Science with Python,Education,Author_44,6,2008
U0681,Modern Art,Art,Author_13,3,2001
U0868,Love Stories,Romance,Author_40,4,2018
U0537,Ethics in AI,Technology,Author_44,17,1980
U0840,Python Basics,Education,Author_28,5,1998
U0587,Space Exploration,Science,Author_19,6,2014
U0310,Python Basics,Education,Author_1,19,1999
U0298,Creative Writing,Art,Author_1,10,1980
U0461,Web Development Mastery,Technology,Author_42,9,1997
U0820,Web Development Mastery,Technology,Author_30,16,1987
U0722,Machine Learning Guide,Education,Author_6,18,1993
U0612,Creative Writing,Art,Author_17,15,2006
U0245,Data Science 1,,Author_30,11,2020
U0891,Meditation for Beginners,Self-Help,Author_27,1,2008
U0077,Meditation for Beginners,Self-Help,Author_50,15,2024
U0420,Space Exploration,Science,Author_12,9,1983
U0074,Machine Learning Guide,Education,Author_15,3,1998
U0612,Machine Learning Guide,Education,Author_4,6,2021
U0459,Business Strategy,Business,Author_27,11,2010
U0189,Business Strategy,Business,Author_30,14,1993
U0728,Business Strategy,Business,Author_49,7,2010
U0265,Business Strategy,Business,Author_5,8,2007
U0053,Artificial Intelligence 101,Education,Author_2,1,2000
U0375,Romantic Tales,Romance,Author_16,11,2024
U0083,Business Strategy,Business,Author_32,6,1990
U0319,Python Basics,Education,Author_4,19,2019
U0998,Love Stories,Romance,Author_28,3,2011
U0565,Modern Art,Art,Author_16,15,1980
U0538,Creative Writing,Art,Author_15,6,2023
U0131,World War II,History,Author_24,12,1999
U0872,Big Data Analytics,Education,Author_21,16,1998
U0825,Cooking Made Easy,Cooking,Author_35,17,1997
U0640,Modern Art,Art,Author_7,16,1986
U0360,Creative Writing,Art,Author_12,13,2002
U0193,Business Strategy,Business,Author_49,7,2024
U0876,Cooking Made Easy,,Author_7,4,2013
U0653,Machine Learning Guide,,Author_22,9,2007
U0135,Big Data Analytics,Education,Author_48,12,1980
U0067,Python Basics,Education,Author_24,6,1982
U0106,Creative Writing,Art,Author_39,2,1980
U0844,Ethics in AI,Technology,Author_16,19,1996
U0577,World War II,History,Author_7,4,1982
U0976,Meditation for Beginners,Self-Help,Author_46,1,2004
U0479,Deep Learning Fundamentals,Education,Author_50,5,1997
U0169,Meditation for Beginners,Self-Help,Author_26,14,2012
U0042,Climate Change Facts,Science,Author_21,17,2014
U0270,Business Strategy,Business,Author_44,13,1982
U0929,Data Science with Python,Education,Author_19,6,2008
U0228,Romantic Tales,Romance,Author_28,15,2025
U0876,Romantic Tales,Romance,Author_40,20,2021
U0953,Big Data Analytics,Education,Author_35,11,1989
U0465,Love Stories,Romance,Author_1,19,1990
U0952,Python Basics,Education,Author_18,14,2002
U0859,Modern Art,Art,Author_35,11,2022
U0689,Climate Change Facts,Science,Author_38,20,2004
U0338,Creative Writing,Art,Author_37,18,1999
U0391,Ethics in AI,Technology,Author_29,3,2007
U0353,Love Stories,Romance,Author_49,20,2011
U0713,Big Data Analytics,Education,Author_26,11,1992
U0439,MEDITATION FOR BEGINNERS,Self-Help,Author_44,6,2020
U0701,Love Stories,Romance,Author_19,18,2002
U0682,Space Exploration,Science,Author_24,4,2021
U0550,Web Development Mastery,Technology,Author_38,16,1984
U0409,Artificial Intelligence 101,Education,Author_14,1,2023
U0126,Data Science with Python,Education,Author_16,7,2017
U0765,Big Data Analytics,Education,Author_6,17,1980
U0429,Business Strategy,Business,Author_6,5,1990
U0314,Web Development Mastery,Technology,Author_42,9,2014
U0224,Business Strategy,Business,Author_35,20,2009
U0348,ETHICS IN AI,,Author_23,8,2025
U0331,ADVANCED STATISTICS,Education,Author_15,16,2024
U0535,Deep Learning Fundamentals,Education,Author_46,16,2022
U0311,Meditation for Beginners,Self-Help,Author_22,20,1983
U0407,Space Exploration,Science,Author_12,10,1985
U0993,Romantic Tales,Romance,Author_32,8,2007
U0674,Blockchain Revolution,Technology,Author_42,4,1994
U0629,Machine Learning Guide,Education,Author_34,9,1982
U0676,Startup Growth,Business,,16,2021
U0085,Modern Art,Art,Author_31,10,1982
U0149,Machine Learning Guide,Education,Author_23,9,1995
U0893,Blockchain Revolution,Technology,Author_42,4,2008
U0768,Blockchain Revolution,Technology,Author_43,18,2009
U0280,Artificial Intelligence 101,Education,Author_32,16,2011
U0698,Blockchain Revolution,Technology,Author_37,8,1987
U0204,Advanced Statistics,Education,Author_31,3,2021
U0753,Quantum Computing,Science,Author_10,8,2007
U0067,Meditation for Beginners,Self-Help,Author_14,7,1987
U0683,Python Basics,Education,Author_9,16,2008
U0346,Climate Change Facts,Science,Author_15,17,1981
U0985,Romantic Tales,Romance,Author_38,16,2017
U0165,Quantum Computing,Science,Author_26,6,2016
U0469,Web Development Mastery,Technology,Author_43,18,1983
U0562,Web Development Mastery,Technology,Author_48,1,2014
U0967,Startup Growth,Business,Author_44,11,2019
U0382,Machine Learning Guide,Education,Author_42,20,2024
U0014,History of India,History,Author_28,9,2022
U0678,,Science,Author_3,6,2016
U0662,Data Science with Python,Education,Author_18,9,2001
U0467,Startup Growth,Business,Author_1,10,1984
U0232,Space Exploration,Science,Author_24,14,2017
U0255,Romantic Tales,Romance,Author_48,4,2004
U0715,Web Development Mastery,Technology,Author_6,11,1982
U0181,Deep Learning Fundamentals,Education,Author_24,7,1983
U0569,World War II,History,Author_28,1,1998
U0071,Creative Writing,Art,Author_21,5,1991
U0926,Romantic Tales,Romance,Author_30,13,2014
U0892,Startup Growth,Business,Author_37,1,2023
U0248,Business Strategy,Business,Author_28,19,2013
U0652,Business Strategy,Business,Author_11,7,2017
U0800,Romantic Tales,,Author_7,10,2015
U0549,Advanced Statistics,Education,Author_13,15,2010
U0478,History of India,History,Author_36,15,1998
U0736,Machine Learning Guide,Education,Author_18,5,2012
U0544,Data Science 1,Education,Author_36,6,2016
U0419,Big Data Analytics,Education,Author_34,15,2008
U0647,Blockchain Revolution,Technology,Author_15,13,2021
U0957,Climate Change Facts,Science,Author_6,12,2013
U0552,Love Stories,Romance,Author_43,7,1999
U0636,Cooking Made Easy,Cooking,Author_9,10,2025
U0146,Ethics in AI,Technology,Author_24,14,1981
U0665,World War II,History,Author_10,8,1989
U0503,Machine Learning Guide,Education,Author_24,19,1980
U0825,Data Science with Python,Education,Author_35,20,2019
U0077,World War II,History,Author_33,14,2016
U0034,Machine Learning Guide,Education,Author_19,5,2024
U0215,Ethics in AI,Technology,Author_35,1,1988
U0126,Data Science 1,Education,Author_16,5,1981
U0607,Python Basics,Education,Author_42,18,1983
U0342,History of India,History,Author_16,19,2024
U0616,Artificial Intelligence 101,Education,Author_12,8,2023
U0410,Web Development Mastery,Technology,Author_32,6,2016
U0983,Modern Art,Art,Author_9,2,2014
U0695,Artificial Intelligence 101,Education,Author_29,2,2017
U0925,Data Science with Python,Education,Author_42,2,2001
U0188,Space Exploration,Science,Author_34,12,1995
U0467,Quantum Computing,Science,,9,2007
U0770,Artificial Intelligence 101,Education,Author_11,6,2020
U0854,Space Exploration,Science,Author_36,18,2020
U0824,Artificial Intelligence 101,Education,Author_42,12,1990
U0608,Artificial Intelligence 101,Education,Author_31,8,2008
U0043,Python Basics,Education,Author_19,4,1981
U0878,Business Strategy,Business,Author_28,1,2008
U0314,Space Exploration,Science,Author_45,5,2010
U0743,Deep Learning Fundamentals,Education,Author_32,1,1984
U0446,Python Basics,Education,Author_4,11,2007
U0827,Cooking Made Easy,Cooking,Author_18,10,1988
U0124,Deep Learning Fundamentals,Education,Author_34,3,1999
U0994,Blockchain Revolution,Technology,Author_46,10,1991
U0910,Meditation for Beginners,Self-Help,Author_48,20,1982
U0268,Love Stories,Romance,Author_21,2,2015
U0363,Modern Art,Art,Author_42,7,1999
U0769,Advanced Statistics,Education,Author_45,8,1995
U0705,Quantum Computing,Science,Author_9,19,2009
U0046,Artificial Intelligence 101,Education,Author_38,19,2006
U0123,History of India,History,Author_11,16,1984
U0731,History of India,History,Author_29,16,2019
U0418,Data Science with Python,Education,Author_18,8,2010
U0812,Advanced Statistics,Education,Author_13,1,1987
U0271,World War II,History,Author_5,1,1987
U0044,Python Basics,Education,Author_37,19,1988
U0515,Artificial Intelligence 101,,Author_42,2,2000
U0689,MACHINE LEARNING GUIDE,Education,Author_20,20,2025
U0845,Climate Change Facts,Science,Author_50,20,2021
U0098,Cooking Made Easy,Cooking,Author_12,9,2017
U0605,Big Data Analytics,Education,Author_36,7,1982
U0815,Space Exploration,Science,Author_32,13,1980
U0829,Big Data Analytics,Education,Author_22,18,2016
U0862,World War II,History,Author_42,14,2012
U0692,Advanced Statistics,Education,Author_43,9,2006
U0992,Deep Learning Fundamentals,Education,Author_25,13,1989
U0711,Love Stories,Romance,Author_31,16,1987
U0959,,Cooking,Author_25,4,2012
U0993,Quantum Computing,Science,Author_19,7,2006
U0463,Quantum Computing,Science,Author_18,20,1997
U0860,History of India,History,Author_19,13,2004
U0286,Startup Growth,Business,Author_2,5,1981
U0195,Business Strategy,Business,Author_49,11,1981
U0390,Climate Change Facts,Science,Author_26,7,2018
U0760,Data Science with Python,Education,Author_39,13,1992
U0403,Data Science with Python,Education,Author_3,19,2017
U0914,Data Science with Python,Education,Author_33,8,2023
U0262,World War II,History,Author_17,13,2021
U0503,Romantic Tales,Romance,Author_26,9,2012
U0013,Big Data Analytics,Education,Author_46,4,2012
U0658,Data Science with Python,Education,Author_39,4,1980
U0729,Startup Growth,Business,Author_45,16,1986
U0186,Artificial Intelligence 101,Education,Author_7,15,2015
U0964,CREATIVE WRITING,Art,Author_4,6,2015
U0218,Big Data Analytics,Education,Author_37,3,1989
U0726,World War II,History,Author_39,19,2021
U0966,Meditation for Beginners,Self-Help,Author_12,3,1992
U0560,Ethics in AI,Technology,Author_7,20,2019
U0525,Cooking Made Easy,Cooking,Author_1,16,2010
U0259,World War II,History,Author_12,1,1996
U0661,Climate Change Facts,Science,Author_43,2,1995
U0036,Business Strategy,Business,Author_29,18,2016
U0710,Artificial Intelligence 101,Education,Author_33,9,2000
U0859,Business Strategy,Business,Author_7,13,2024
U0760,Love Stories,Romance,Author_17,18,1999
U0075,Ethics in AI,Technology,Author_49,1,1995
U0594,Meditation for Beginners,Self-Help,Author_39,6,2006
U0828,World War II,History,Author_25,11,1983
U0409,Space Exploration,Science,Author_5,8,2008
U0977,Data Science 1,Education,Author_42,18,2006
U0666,Data Science with Python,Education,Author_5,20,2023
U0837,Machine Learning Guide,Education,Author_18,20,2008
U0357,Ethics in AI,Technology,Author_42,20,1991
U0157,Startup Growth,Business,Author_44,2,2021
U0012,Deep Learning Fundamentals,Education,Author_38,8,1989
U0227,Advanced Statistics,Education,Author_48,9,1999
U0137,Big Data Analytics,Education,Author_50,14,1984
U0440,Deep Learning Fundamentals,Education,Author_34,1,2017
U0918,Web Development Mastery,Technology,Author_36,3,1980
U0716,Climate Change Facts,Science,Author_5,13,2008
U0799,Meditation for Beginners,Self-Help,Author_20,4,2023
U0806,Data Science 1,education,Author_5,19,1991
U0369,Web Development Mastery,Technology,Author_6,17,2003
U0450,Space Exploration,Science,Author_45,19,2003
U0789,Blockchain Revolution,Technology,Author_48,8,1997
U0177,Climate Change Facts,Science,Author_5,10,1988
U0230,Meditation for Beginners,Self-Help,Author_33,3,2004
U0205,Data Science 1,Education,Author_25,5,1991
U0494,Quantum Computing,Science,Author_3,6,1981
U0674,BIG DATA ANALYTICS,Education,Author_38,10,2022
U0361,Web Development Mastery,Technology,Author_32,5,2007
U0723,Ethics in AI,Technology,Author_41,13,1984
U0214,Meditation for Beginners,Self-Help,Author_18,4,2006
U0390,Business Strategy,Business,Author_43,9,2025
U0369,Romantic Tales,Romance,Author_43,6,2020
U0592,Advanced Statistics,Education,Author_24,9,1987
U0992,Big Data Analytics,Education,Author_29,1,1987
U0790,,Education,Author_37,19,1993
U0411,Big Data Analytics,Education,Author_38,5,1993
U0470,History of India,History,Author_21,16,1998
U0255,Creative Writing,Art,Author_45,1,2021
U0415,History of India,History,Author_41,3,2014
U0495,Ethics in AI,Technology,Author_7,4,2025
U0044,Deep Learning Fundamentals,Education,Author_43,1,2019
U0008,Startup Growth,Business,Author_5,8,1985
U0627,Creative Writing,Art,Author_7,18,2020
U0796,Creative Writing,Art,Author_2,7,1999
U0843,Cooking Made Easy,Cooking,Author_42,4,1996
U0352,Quantum Computing,Science,Author_16,2,1988
U0105,Artificial Intelligence 101,Education,Author_10,19,1998
U0444,Business Strategy,Business,Author_33,8,1980
U0130,Deep Learning Fundamentals,Education,Author_44,4,1987
U0565,Big Data Analytics,Education,,15,1983
U0887,Modern Art,Art,Author_45,17,2025
U0423,Advanced Statistics,Education,Author_2,13,2009
U0425,Data Science with Python,Education,Author_40,1,2011
U0896,Advanced Statistics,Education,Author_30,6,1989
U0284,MODERN ART,Art,Author_4,15,1996
U0991,Love Stories,Romance,Author_30,2,2010
U0369,Data Science with Python,Education,Author_44,4,1995
U0513,Data Science 1,Education,Author_30,3,1987
U0983,Big Data Analytics,Education,Author_48,16,1983
U0106,Startup Growth,Business,Author_50,1,2014
U0840,Data Science 1,Education,Author_5,1,1981
U0343,Meditation for Beginners,Self-Help,Author_16,5,1990
U0202,Romantic Tales,Romance,Author_1,13,1996
U0439,Machine Learning Guide,education,Author_40,3,2007
U0112,Advanced Statistics,Education,Author_24,19,1993
U0589,Data Science with Python,education,Author_28,17,1998
U0485,Modern Art,Art,Author_13,3,1992
U0812,History of India,History,Author_35,10,1993
U0749,Climate Change Facts,Science,Author_43,19,2013
U0589,Deep Learning Fundamentals,Education,Author_34,16,2020
U0017,History of India,History,Author_31,10,1992
U0302,Space Exploration,Science,Author_20,2,1996
U0434,Data Science with Python,Education,Author_25,10,1995
U0407,Love Stories,Romance,Author_13,9,2025
U0434,Machine Learning Guide,Education,Author_45,17,1992
U0193,Ethics in AI,Technology,Author_26,12,2010
U0962,Data Science 1,Education,Author_43,11,1996
U0023,Cooking Made Easy,Cooking,Author_4,2,2005
U0557,Machine Learning Guide,Education,Author_50,10,2004
U0550,Python Basics,Education,Author_45,7,2012
U0869,Big Data Analytics,Education,Author_46,1,2001
U0375,Advanced Statistics,Education,Author_49,19,1998
U0782,Business Strategy,Business,Author_13,17,1989
U0529,Startup Growth,Business,Author_28,8,2011
U0218,Love Stories,Romance,Author_41,5,2017
U0048,Meditation for Beginners,Self-Help,Author_41,16,2012
U0781,Love Stories,Romance,Author_43,20,2012
U0229,Quantum Computing,Science,Author_14,15,2007
U0827,Advanced Statistics,Education,Author_2,12,1990
U0948,Machine Learning Guide,Education,Author_43,14,1984
U0596,Web Development Mastery,Technology,Author_8,18,2015
U0759,Love Stories,Romance,Author_23,7,2025
U0345,Data Science 1,Education,Author_20,9,2018
U0287,Space Exploration,Science,Author_22,19,1981
U0160,Artificial Intelligence 101,Education,Author_34,6,1995
U0553,Machine Learning Guide,Education,Author_22,8,1984
U0235,Business Strategy,Business,Author_49,12,2008
U0470,Big Data Analytics,Education,Author_12,6,1983
U0210,Business Strategy,Business,Author_35,14,2012
U0865,Romantic Tales,Romance,Author_16,1,1981
U0257,Startup Growth,Business,Author_7,18,1995
U0395,Business Strategy,Business,Author_30,13,1988
U0730,Modern Art,Art,Author_13,5,2007
U0587,Deep Learning Fundamentals,Education,Author_19,8,2011
U0946,CLIMATE CHANGE FACTS,Science,Author_47,18,1989
U0518,Data Science 1,Education,Author_13,6,2010
U0800,Meditation for Beginners,Self-Help,Author_16,15,1990
U0687,Data Science with Python,Education,Author_34,3,2003
U0765,Creative Writing,Art,Author_22,13,2004
U0577,Cooking Made Easy,Cooking,Author_38,17,2024
U0163,Machine Learning Guide,Education,Author_50,12,1997
U0743,Data Science with Python,Education,Author_14,11,1984
U0969,Space Exploration,Science,Author_30,20,1994
U0251,Machine Learning Guide,Education,Author_50,2,1980
U0174,Data Science 1,Education,Author_43,19,2008
U0750,History of India,History,Author_32,5,2001
U0767,Data Science 1,Education,Author_46,1,2020
U0476,Data Science with Python,Education,Author_1,11,2024
